ORDER_ID,SKU,PRODUCT_NAME,CATEGORY,CUSTOMER_EMAIL,PRICE,QUANTITY,ORDER_DATE,CHANNEL,YEAR,WEEK
SH047044,ELEC-4375,Headphones,ELEC,patricia82@example.org,243.64,2,2024-07-20,shopify,2024,29
SH047045,ELEC-9374,Laptop,ELEC,jamesfrazier@example.net,157.92,1,2024-12-16,shopify,2024,50
SH047046,SPRT-4888,Tennis Racket,SPRT,thomaskimberly@example.net,121.83,1,2024-12-20,shopify,2024,51
SH047047,SPRT-4580,Running Shoes,SPRT,joneskristin@example.net,106.25,1,2024-10-01,shopify,2024,40
SH047048,FOOD-1666,Tea,FOOD,melendezmichael@example.org,298.66,1,2024-11-29,shopify,2024,48
SH047049,AUTO-6887,Phone Mount,AUTO,william34@example.com,82.80,1,2024-01-13,shopify,2024,2
SH047050,SPRT-5182,Dumbbell,SPRT,cwilliams@example.com,96.73,3,2024-08-25,shopify,2024,34
SH047051,AUTO-2072,Air Freshener,AUTO,brittanyeverett@example.com,282.33,3,2024-06-27,shopify,2024,26
SH047052,FASH-5946,T-Shirt,FASH,jacksonkim@example.net,106.13,2,2024-01-19,shopify,2024,3
SH047053,AUTO-4157,Cleaner,AUTO,mariamiller@example.org,240.67,1,2024-05-11,shopify,2024,20
SH047054,FASH-2000,Sneakers,FASH,xdaniel@example.org,146.80,2,2024-02-06,shopify,2024,5
SH047055,AUTO-5545,Car Charger,AUTO,larry45@example.net,19.47,1,2024-10-04,shopify,2024,40
SH047056,AUTO-9986,Car Charger,AUTO,cassidy25@example.com,174.47,3,2024-01-30,shopify,2024,4
SH047057,AUTO-2601,Phone Mount,AUTO,smithvanessa@example.net,69.99,3,2024-04-18,shopify,2024,16
SH047058,AUTO-1695,Cleaner,AUTO,ian45@example.net,184.47,3,2024-04-01,shopify,2024,13
SH047059,ELEC-8834,Smartphone,ELEC,alishajackson@example.net,19.16,2,2024-11-29,shopify,2024,48
SH047060,FASH-5390,T-Shirt,FASH,marissacooley@example.org,21.50,2,2024-12-17,shopify,2024,51
SH047061,FASH-2442,T-Shirt,FASH,garymoore@example.net,59.61,1,2024-02-20,shopify,2024,7
SH047062,HOME-1289,Lamp,HOME,millerbrittany@example.com,79.56,2,2024-09-11,shopify,2024,37
SH047063,AUTO-3558,Cleaner,AUTO,maryking@example.net,291.24,1,2024-10-10,shopify,2024,41
SH047064,FASH-1254,T-Shirt,FASH,leeamy@example.org,230.76,3,2024-05-01,shopify,2024,17
SH047065,HOME-4771,Table,HOME,cbarrera@example.com,174.77,2,2024-03-04,shopify,2024,10
SH047066,BEAU-4467,Shampoo,BEAU,martinezrobert@example.com,219.89,1,2024-08-11,shopify,2024,32
SH047067,HOME-6129,Table,HOME,timothy13@example.org,149.32,2,2024-06-25,shopify,2024,25
SH047068,FOOD-1148,Protein Bar,FOOD,tyler39@example.org,60.55,3,2024-12-06,shopify,2024,49
SH047069,TOYS-7482,RC Car,TOYS,susan39@example.com,110.81,2,2024-06-17,shopify,2024,25
SH047070,AUTO-1359,Cleaner,AUTO,darindurham@example.net,238.92,2,2024-10-02,shopify,2024,40
SH047071,FASH-6098,T-Shirt,FASH,kdickson@example.org,143.72,3,2024-01-26,shopify,2024,4
SH047072,HOME-8006,Lamp,HOME,bradleycolin@example.net,111.04,3,2024-09-21,shopify,2024,38
SH047073,TOYS-1972,Action Figure,TOYS,lmartinez@example.com,207.85,2,2024-10-22,shopify,2024,42
SH047074,SPRT-6051,Dumbbell,SPRT,michael72@example.com,39.21,3,2024-06-17,shopify,2024,24
SH047075,FOOD-4832,Snacks,FOOD,danielskendra@example.org,237.05,3,2024-04-19,shopify,2024,16
SH047076,ELEC-2936,Monitor,ELEC,laura23@example.org,164.41,3,2024-03-04,shopify,2024,9
SH047077,TOYS-2359,Board Game,TOYS,eanderson@example.com,82.92,1,2024-07-07,shopify,2024,27
SH047078,BEAU-2313,Shampoo,BEAU,tferguson@example.net,292.10,1,2024-11-29,shopify,2024,48
SH047079,FOOD-5528,Tea,FOOD,gbrown@example.org,87.75,3,2024-02-23,shopify,2024,8
SH047080,FASH-5903,T-Shirt,FASH,donnastone@example.org,34.95,3,2024-08-11,shopify,2024,32
SH047081,HOME-5814,Table,HOME,oshaffer@example.com,45.89,1,2024-10-24,shopify,2024,43
SH047082,FASH-8250,Dress,FASH,sbarrett@example.net,109.95,2,2024-10-18,shopify,2024,42
SH047083,AUTO-9305,Phone Mount,AUTO,derek85@example.org,289.86,1,2024-04-04,shopify,2024,14
SH047084,FOOD-3206,Tea,FOOD,ruth82@example.net,297.32,3,2024-02-18,shopify,2024,7
SH047085,FOOD-6467,Tea,FOOD,christopher81@example.net,211.51,3,2024-03-25,shopify,2024,13
SH047086,SPRT-4419,Running Shoes,SPRT,sylviabarnes@example.org,209.41,3,2024-09-14,shopify,2024,37
SH047087,HOME-5086,Pillow,HOME,kingchristian@example.org,119.21,2,2024-02-02,shopify,2024,5
SH047088,FOOD-7925,Protein Bar,FOOD,scottjason@example.com,226.10,3,2024-06-08,shopify,2024,23
SH047089,HOME-7022,Lamp,HOME,dave36@example.com,49.81,3,2024-11-10,shopify,2024,45
SH047090,BEAU-8240,Perfume,BEAU,amanda15@example.com,146.82,3,2024-08-16,shopify,2024,33
SH047091,BEAU-1371,Face Mask,BEAU,josephjones@example.com,290.63,3,2024-12-23,shopify,2024,51
SH047092,AUTO-5448,Phone Mount,AUTO,deborah22@example.net,76.75,3,2024-03-07,shopify,2024,9
SH047093,ELEC-2264,Monitor,ELEC,carldaniels@example.com,118.68,2,2024-01-26,shopify,2024,4
SH047094,ELEC-7034,Monitor,ELEC,nortonmiguel@example.net,163.91,2,2024-06-03,shopify,2024,22
SH047095,FOOD-8226,Tea,FOOD,jeffreyherman@example.net,173.18,3,2024-10-28,shopify,2024,43
SH047096,FOOD-6199,Snacks,FOOD,holderpaul@example.net,255.49,2,2024-08-10,shopify,2024,32
SH047097,FOOD-2745,Tea,FOOD,rmoon@example.com,190.34,1,2024-09-26,shopify,2024,39
SH047098,AUTO-4693,Cleaner,AUTO,summermoran@example.com,212.39,3,2024-02-24,shopify,2024,8
SH047099,FASH-2065,Sneakers,FASH,amandamartinez@example.com,135.11,3,2024-11-10,shopify,2024,45
SH047100,ELEC-7735,Tablet,ELEC,ephillips@example.com,187.43,3,2024-07-10,shopify,2024,28
SH047101,FOOD-5906,Snacks,FOOD,johnsongregory@example.com,87.85,2,2024-05-19,shopify,2024,20
SH047102,ELEC-4480,Laptop,ELEC,hernandezwilliam@example.org,201.76,3,2024-12-31,shopify,2024,53
SH047103,AUTO-7677,Car Charger,AUTO,vayala@example.com,74.57,1,2024-09-15,shopify,2024,37
SH047104,FOOD-9462,Tea,FOOD,shannonshelton@example.net,212.34,1,2024-05-05,shopify,2024,18
SH047105,TOYS-6963,Puzzle,TOYS,andersonashley@example.com,172.60,2,2024-02-24,shopify,2024,9
SH047106,FOOD-8596,Tea,FOOD,jenniferward@example.org,179.49,3,2024-10-13,shopify,2024,41
SH047107,HOME-4678,Chair,HOME,elopez@example.com,246.47,2,2024-07-27,shopify,2024,30
SH047108,ELEC-2376,Smartphone,ELEC,markholmes@example.com,112.90,3,2024-08-06,shopify,2024,31
SH047109,HOME-7670,Pillow,HOME,dawn46@example.org,153.97,3,2024-05-25,shopify,2024,21
SH047110,ELEC-2880,Smartphone,ELEC,elizabeth77@example.com,176.75,2,2024-03-09,shopify,2024,10
SH047111,FOOD-5871,Protein Bar,FOOD,seanschroeder@example.com,26.70,3,2024-05-29,shopify,2024,22
SH047112,AUTO-1784,Car Charger,AUTO,alexanderhenderson@example.org,282.93,2,2024-03-07,shopify,2024,9
SH047113,HOME-8138,Chair,HOME,amandacooper@example.com,111.98,3,2024-06-11,shopify,2024,23
SH047114,FOOD-6346,Protein Bar,FOOD,zhayes@example.net,183.60,3,2024-03-01,shopify,2024,9
SH047115,HOME-3957,Chair,HOME,joel80@example.net,137.67,2,2024-01-22,shopify,2024,3
SH047116,FASH-4276,Jacket,FASH,ugomez@example.org,260.90,2,2024-10-06,shopify,2024,41
SH047117,AUTO-7307,Air Freshener,AUTO,whitethomas@example.org,148.93,1,2024-07-06,shopify,2024,27
SH047118,FOOD-1720,Snacks,FOOD,nataliehernandez@example.org,199.47,1,2024-06-17,shopify,2024,24
SH047119,FASH-5094,T-Shirt,FASH,lsanchez@example.com,297.83,2,2024-02-22,shopify,2024,8
SH047120,TOYS-4783,Board Game,TOYS,aaron03@example.com,57.08,1,2024-08-06,shopify,2024,32
SH047121,BEAU-3689,Shampoo,BEAU,cynthia80@example.org,168.97,2,2024-11-04,shopify,2024,44
SH047122,AUTO-9398,Phone Mount,AUTO,rharris@example.net,181.34,1,2024-01-27,shopify,2024,5
SH047123,TOYS-5450,Action Figure,TOYS,eparker@example.net,171.97,3,2024-08-30,shopify,2024,35
SH047124,TOYS-2489,Board Game,TOYS,milleranthony@example.com,165.54,2,2024-05-12,shopify,2024,19
SH047125,AUTO-9843,Phone Mount,AUTO,lcarter@example.com,67.84,2,2024-11-14,shopify,2024,46
SH047126,ELEC-2355,Headphones,ELEC,hterry@example.com,271.55,1,2024-01-14,shopify,2024,2
SH047127,SPRT-5294,Running Shoes,SPRT,sharris@example.com,24.33,2,2024-11-14,shopify,2024,46
SH047128,HOME-1620,Curtains,HOME,jessica54@example.org,157.34,1,2024-07-28,shopify,2024,30
SH047129,AUTO-3484,Air Freshener,AUTO,youngalejandro@example.com,237.97,2,2024-04-18,shopify,2024,16
SH047130,FASH-2153,Dress,FASH,yolandaphillips@example.net,170.30,2,2024-01-14,shopify,2024,2
SH047131,SPRT-4165,Running Shoes,SPRT,michelle59@example.com,148.24,1,2024-08-21,shopify,2024,33
SH047132,FASH-3134,Jeans,FASH,ruthmorgan@example.org,116.28,3,2024-09-20,shopify,2024,38
SH047133,AUTO-5416,Car Charger,AUTO,amy28@example.com,168.94,1,2024-03-25,shopify,2024,12
SH047134,SPRT-8220,Dumbbell,SPRT,carolyn18@example.net,121.57,3,2024-05-13,shopify,2024,19
SH047135,SPRT-5410,Dumbbell,SPRT,tamara08@example.com,154.09,1,2024-11-06,shopify,2024,45
SH047136,FASH-8779,T-Shirt,FASH,mitchellrachel@example.com,85.03,3,2024-02-20,shopify,2024,8
SH047137,AUTO-3690,Car Charger,AUTO,anthonyjames@example.net,280.83,3,2024-07-20,shopify,2024,29
SH047138,SPRT-9787,Running Shoes,SPRT,avilajeffrey@example.com,75.75,3,2024-09-20,shopify,2024,38
SH047139,AUTO-4355,Phone Mount,AUTO,lindsey13@example.com,50.82,3,2024-11-26,shopify,2024,48
SH047140,FOOD-7595,Snacks,FOOD,nmorgan@example.org,121.08,2,2024-10-19,shopify,2024,42
SH047141,BEAU-2609,Moisturizer,BEAU,imunoz@example.org,134.27,1,2024-08-10,shopify,2024,32
SH047142,TOYS-6610,Action Figure,TOYS,phall@example.com,79.12,2,2024-05-05,shopify,2024,19
SH047143,BEAU-9171,Moisturizer,BEAU,taylorgerald@example.com,184.70,1,2024-06-08,shopify,2024,23
SH047144,FOOD-7413,Protein Bar,FOOD,kristin98@example.org,280.42,2,2024-09-28,shopify,2024,40
SH047145,ELEC-9005,Monitor,ELEC,frankstewart@example.org,60.88,3,2024-09-18,shopify,2024,37
SH047146,BEAU-9519,Face Mask,BEAU,wilsondanielle@example.net,162.03,1,2024-03-02,shopify,2024,9
SH047147,FASH-3376,Sneakers,FASH,petersrebecca@example.net,217.69,1,2024-12-11,shopify,2024,50
SH047148,SPRT-9361,Tennis Racket,SPRT,plewis@example.org,116.87,1,2024-09-16,shopify,2024,37
SH047149,TOYS-1788,Puzzle,TOYS,john02@example.net,259.45,1,2024-05-10,shopify,2024,19
SH047150,SPRT-9783,Yoga Mat,SPRT,jamesfreeman@example.net,71.31,2,2024-11-11,shopify,2024,45
SH047151,TOYS-7718,Action Figure,TOYS,cindyware@example.net,207.23,1,2024-12-06,shopify,2024,49
SH047152,AUTO-5226,Cleaner,AUTO,justinpatton@example.com,257.63,3,2024-01-10,shopify,2024,2
SH047153,AUTO-5148,Car Charger,AUTO,james55@example.com,292.19,2,2024-08-09,shopify,2024,32
SH047154,TOYS-8449,Action Figure,TOYS,darrendavid@example.com,48.19,2,2024-12-01,shopify,2024,48
SH047155,SPRT-6411,Tennis Racket,SPRT,sarah88@example.com,105.36,3,2024-02-13,shopify,2024,7
SH047156,ELEC-8601,Headphones,ELEC,christophermiller@example.org,218.44,2,2024-09-08,shopify,2024,37
SH047157,FASH-7361,Jacket,FASH,andrewlucero@example.org,141.22,2,2024-11-12,shopify,2024,45
SH047158,BEAU-8198,Perfume,BEAU,ruth36@example.org,56.28,2,2024-12-19,shopify,2024,51
SH047159,FASH-9869,T-Shirt,FASH,hgonzalez@example.com,100.77,3,2024-06-05,shopify,2024,23
SH047160,TOYS-9941,Action Figure,TOYS,rachael75@example.com,72.47,3,2024-01-10,shopify,2024,2
SH047161,FOOD-1442,Protein Bar,FOOD,xleach@example.net,87.64,3,2024-04-03,shopify,2024,14
SH047162,FOOD-8328,Tea,FOOD,heather76@example.org,66.87,2,2024-10-24,shopify,2024,43
SH047163,TOYS-8755,Action Figure,TOYS,virginia45@example.net,150.45,1,2024-05-13,shopify,2024,19
SH047164,TOYS-1456,Puzzle,TOYS,gnunez@example.com,226.50,1,2024-03-29,shopify,2024,13
SH047165,HOME-2095,Chair,HOME,rebecca38@example.org,153.82,3,2024-05-16,shopify,2024,20
SH047166,HOME-5962,Pillow,HOME,ahernandez@example.org,251.20,1,2024-04-26,shopify,2024,17
SH047167,AUTO-2695,Cleaner,AUTO,katie52@example.org,220.73,2,2024-05-16,shopify,2024,20
SH047168,FASH-8893,T-Shirt,FASH,bowersgregory@example.net,65.80,2,2024-10-27,shopify,2024,44
SH047169,FOOD-2934,Tea,FOOD,xrowe@example.net,153.07,1,2024-03-07,shopify,2024,10
SH047170,BEAU-5865,Shampoo,BEAU,margaret55@example.com,298.01,1,2024-12-19,shopify,2024,51
SH047171,FASH-2611,Jacket,FASH,pottersandra@example.org,33.94,3,2024-08-31,shopify,2024,35
SH047172,BEAU-5007,Shampoo,BEAU,cburke@example.net,138.27,2,2024-12-13,shopify,2024,50
SH047173,TOYS-7956,Puzzle,TOYS,larry36@example.com,170.85,1,2024-04-25,shopify,2024,17
SH047174,BEAU-4812,Shampoo,BEAU,howardbennett@example.org,63.66,3,2024-05-28,shopify,2024,21
SH047175,HOME-5848,Lamp,HOME,gparks@example.com,155.59,2,2024-01-20,shopify,2024,3
SH047176,TOYS-6541,RC Car,TOYS,usolomon@example.net,212.25,1,2024-12-27,shopify,2024,52
SH047177,ELEC-3757,Headphones,ELEC,erica50@example.com,50.38,3,2024-04-10,shopify,2024,14
SH047178,AUTO-4144,Cleaner,AUTO,alanbishop@example.com,269.06,3,2024-01-15,shopify,2024,2
SH047179,ELEC-9843,Headphones,ELEC,mallorygeorge@example.org,185.69,1,2024-08-21,shopify,2024,34
SH047180,SPRT-2970,Yoga Mat,SPRT,thomasjeremy@example.org,236.58,2,2024-02-16,shopify,2024,7
SH047181,SPRT-5269,Yoga Mat,SPRT,sheila08@example.net,179.92,3,2024-09-03,shopify,2024,35
SH047182,BEAU-8773,Face Mask,BEAU,loriwhitaker@example.com,121.51,2,2024-06-23,shopify,2024,25
SH047183,SPRT-6145,Yoga Mat,SPRT,zhodges@example.com,106.55,2,2024-08-22,shopify,2024,34
SH047184,FOOD-1750,Snacks,FOOD,rasmussenkimberly@example.com,238.45,1,2024-01-17,shopify,2024,3
SH047185,ELEC-9921,Headphones,ELEC,williamscott@example.com,249.71,2,2024-09-29,shopify,2024,40
SH047186,TOYS-3995,Action Figure,TOYS,annbarry@example.org,94.00,2,2024-12-07,shopify,2024,49
SH047187,HOME-9843,Curtains,HOME,shawbradley@example.org,50.96,1,2024-12-18,shopify,2024,51
SH047188,BEAU-1743,Face Mask,BEAU,alexanderjustin@example.org,295.61,2,2024-07-17,shopify,2024,28
SH047189,ELEC-8079,Smartphone,ELEC,eric80@example.net,49.02,1,2024-10-15,shopify,2024,41
SH047190,FOOD-5021,Tea,FOOD,holmesemily@example.net,174.92,1,2024-02-08,shopify,2024,6
SH047191,ELEC-4420,Headphones,ELEC,oarnold@example.org,298.17,1,2024-12-24,shopify,2024,51
SH047192,FOOD-8822,Tea,FOOD,seth08@example.com,281.38,3,2024-08-03,shopify,2024,32
SH047193,TOYS-3997,Puzzle,TOYS,larsonlisa@example.net,198.70,2,2024-09-30,shopify,2024,39
SH047194,FOOD-4622,Coffee Beans,FOOD,barbara33@example.org,212.79,1,2024-06-02,shopify,2024,22
SH047195,AUTO-3686,Car Charger,AUTO,rhudson@example.org,261.67,1,2024-11-09,shopify,2024,45
SH047196,FASH-8686,Dress,FASH,laura94@example.org,140.14,1,2024-07-04,shopify,2024,26
SH047197,TOYS-8445,Puzzle,TOYS,heather48@example.org,68.09,1,2024-07-04,shopify,2024,26
SH047198,FOOD-1291,Snacks,FOOD,rmarsh@example.org,106.38,2,2024-01-29,shopify,2024,4
SH047199,FOOD-8364,Coffee Beans,FOOD,elizabethhoffman@example.com,293.91,2,2024-01-26,shopify,2024,4
SH047200,HOME-9923,Table,HOME,carmen63@example.org,143.93,2,2024-09-06,shopify,2024,36
SH047201,TOYS-4062,Puzzle,TOYS,cynthia50@example.org,215.92,1,2024-08-21,shopify,2024,33
SH047202,BEAU-5484,Moisturizer,BEAU,bondbobby@example.net,160.36,3,2024-07-09,shopify,2024,27
SH047203,FOOD-6929,Coffee Beans,FOOD,karendavidson@example.net,275.33,3,2024-07-04,shopify,2024,27
SH047204,FASH-9065,Sneakers,FASH,valerie02@example.net,214.58,2,2024-06-04,shopify,2024,22
SH047205,AUTO-9116,Cleaner,AUTO,jillian45@example.com,241.95,3,2024-09-07,shopify,2024,36
SH047206,TOYS-1112,Action Figure,TOYS,tiffanywarner@example.net,219.82,2,2024-01-02,shopify,2024,53
SH047207,HOME-1666,Curtains,HOME,vhoward@example.org,223.21,1,2024-07-22,shopify,2024,29
SH047208,SPRT-3255,Yoga Mat,SPRT,dunlapjermaine@example.com,143.97,3,2024-06-08,shopify,2024,23
SH047209,HOME-3747,Lamp,HOME,joneskatherine@example.com,271.91,2,2024-03-06,shopify,2024,10
SH047210,BEAU-8821,Shampoo,BEAU,josephjohnston@example.net,88.87,2,2024-12-06,shopify,2024,49
SH047211,AUTO-2774,Air Freshener,AUTO,claire09@example.org,294.27,3,2024-09-11,shopify,2024,37
SH047212,FASH-8824,T-Shirt,FASH,joshuamaldonado@example.com,197.95,2,2024-08-27,shopify,2024,35
SH047213,HOME-5874,Lamp,HOME,michaelle@example.com,87.60,3,2024-04-20,shopify,2024,16
SH047214,FOOD-9636,Tea,FOOD,awood@example.com,290.85,3,2024-11-15,shopify,2024,46
SH047215,BEAU-4222,Moisturizer,BEAU,espinozaian@example.com,150.24,3,2024-09-08,shopify,2024,36
SH047216,AUTO-2539,Air Freshener,AUTO,travis08@example.net,23.57,2,2024-10-12,shopify,2024,41
SH047217,SPRT-8066,Yoga Mat,SPRT,mcneiljessica@example.org,69.32,1,2024-04-05,shopify,2024,14
SH047218,FOOD-2428,Tea,FOOD,ocollins@example.net,147.38,1,2024-07-18,shopify,2024,28
SH047219,FOOD-3828,Snacks,FOOD,stephanie27@example.org,20.44,1,2024-11-22,shopify,2024,47
SH047220,ELEC-2157,Laptop,ELEC,james59@example.org,103.56,3,2024-02-29,shopify,2024,9
SH047221,ELEC-1317,Monitor,ELEC,kendra20@example.org,89.89,3,2024-02-18,shopify,2024,7
SH047222,BEAU-4075,Shampoo,BEAU,thomas38@example.org,38.15,2,2024-08-14,shopify,2024,33
SH047223,SPRT-2027,Running Shoes,SPRT,anthony08@example.net,261.62,1,2024-08-19,shopify,2024,33
SH047224,BEAU-1121,Perfume,BEAU,mray@example.com,274.73,3,2024-08-16,shopify,2024,33
SH047225,BEAU-3245,Moisturizer,BEAU,karenparsons@example.net,47.64,3,2024-03-25,shopify,2024,12
SH047226,FOOD-6338,Coffee Beans,FOOD,pjenkins@example.com,260.65,3,2024-05-02,shopify,2024,18
SH047227,SPRT-8015,Dumbbell,SPRT,htran@example.net,217.29,3,2024-01-26,shopify,2024,4
SH047228,AUTO-3048,Phone Mount,AUTO,srussell@example.net,208.98,3,2024-08-30,shopify,2024,35
SH047229,FASH-2482,Jeans,FASH,delgadodarlene@example.com,39.71,2,2024-04-21,shopify,2024,16
SH047230,BEAU-6303,Moisturizer,BEAU,victoria87@example.com,120.03,1,2024-03-28,shopify,2024,13
SH047231,HOME-8711,Table,HOME,pdavis@example.net,15.45,1,2024-07-14,shopify,2024,28
SH047232,FOOD-5862,Snacks,FOOD,ybeck@example.net,158.00,1,2024-10-30,shopify,2024,43
SH047233,ELEC-3354,Monitor,ELEC,aaronlawson@example.org,259.10,1,2024-10-19,shopify,2024,42
SH047234,HOME-9519,Pillow,HOME,lmorgan@example.com,85.02,3,2024-10-13,shopify,2024,41
SH047235,HOME-4221,Curtains,HOME,christine92@example.com,264.08,1,2024-04-15,shopify,2024,15
SH047236,FOOD-6267,Snacks,FOOD,jodi53@example.net,16.29,3,2024-11-08,shopify,2024,45
SH047237,FASH-1352,Jeans,FASH,curtis07@example.org,60.52,1,2024-02-20,shopify,2024,8
SH047238,TOYS-4096,Action Figure,TOYS,cunninghamjustin@example.com,59.69,3,2024-10-09,shopify,2024,41
SH047239,TOYS-3827,Puzzle,TOYS,marcusbarrera@example.com,276.72,1,2024-07-24,shopify,2024,29
SH047240,SPRT-4539,Yoga Mat,SPRT,marshalltraci@example.org,44.53,3,2024-10-02,shopify,2024,39
SH047241,SPRT-7050,Running Shoes,SPRT,davidpearson@example.net,21.62,1,2024-01-02,shopify,2024,1
SH047242,FOOD-7553,Coffee Beans,FOOD,melissa82@example.com,211.68,2,2024-02-24,shopify,2024,8
SH047243,ELEC-8507,Headphones,ELEC,cunninghamdaniel@example.net,87.72,1,2024-06-05,shopify,2024,23
SH047244,ELEC-1618,Headphones,ELEC,joselamb@example.org,64.07,2,2024-12-18,shopify,2024,51
SH047245,BEAU-9088,Moisturizer,BEAU,hcontreras@example.com,96.08,2,2024-01-04,shopify,2024,1
SH047246,ELEC-3215,Laptop,ELEC,kellyamanda@example.org,81.41,3,2024-09-22,shopify,2024,38
SH047247,BEAU-1495,Face Mask,BEAU,ycabrera@example.com,124.67,3,2024-03-26,shopify,2024,12
SH047248,ELEC-8753,Monitor,ELEC,herrerashane@example.net,74.70,2,2024-05-04,shopify,2024,18
SH047249,HOME-1642,Lamp,HOME,xstein@example.org,59.76,1,2024-09-22,shopify,2024,38
SH047250,ELEC-3597,Tablet,ELEC,stephen72@example.com,121.09,2,2024-09-02,shopify,2024,35
SH047251,AUTO-7080,Phone Mount,AUTO,jacobmoore@example.net,162.46,2,2024-02-01,shopify,2024,5
SH047252,TOYS-8279,Puzzle,TOYS,nbauer@example.org,139.16,2,2024-03-29,shopify,2024,13
SH047253,HOME-1225,Curtains,HOME,katiemacdonald@example.org,128.95,2,2024-07-20,shopify,2024,29
SH047254,TOYS-4925,RC Car,TOYS,william87@example.com,178.09,2,2024-10-11,shopify,2024,41
SH047255,AUTO-2287,Car Charger,AUTO,susanshah@example.net,144.26,1,2024-07-08,shopify,2024,28
SH047256,ELEC-9911,Laptop,ELEC,gabrieljackson@example.org,153.84,2,2024-06-02,shopify,2024,22
SH047257,TOYS-5109,Action Figure,TOYS,jacqueline21@example.net,247.12,2,2024-02-12,shopify,2024,6
SH047258,FOOD-6818,Tea,FOOD,montesbrenda@example.com,127.14,1,2024-01-10,shopify,2024,2
SH047259,BEAU-8299,Shampoo,BEAU,ulee@example.com,213.25,2,2024-04-05,shopify,2024,14
SH047260,SPRT-2893,Dumbbell,SPRT,scottdavis@example.net,153.60,3,2024-06-07,shopify,2024,23
SH047261,FASH-7301,T-Shirt,FASH,lindsay93@example.com,93.94,3,2024-03-25,shopify,2024,12
SH047262,HOME-7207,Pillow,HOME,haynesmichelle@example.com,220.10,1,2024-01-04,shopify,2024,1
SH047263,TOYS-4448,Action Figure,TOYS,iholmes@example.org,184.68,3,2024-02-11,shopify,2024,7
SH047264,TOYS-8900,Puzzle,TOYS,sandra24@example.com,47.12,2,2024-04-24,shopify,2024,17
SH047265,FOOD-7396,Coffee Beans,FOOD,kristina30@example.org,271.45,1,2024-02-22,shopify,2024,8
SH047266,TOYS-3377,RC Car,TOYS,kanemary@example.com,217.08,1,2024-06-25,shopify,2024,25
SH047267,AUTO-3847,Air Freshener,AUTO,jeffrey67@example.org,129.57,1,2024-06-20,shopify,2024,24
SH047268,FOOD-5559,Tea,FOOD,tcochran@example.net,67.37,3,2024-07-14,shopify,2024,28
SH047269,ELEC-6645,Smartphone,ELEC,uking@example.net,79.78,3,2024-08-12,shopify,2024,32
SH047270,FOOD-4291,Snacks,FOOD,muellerdavid@example.net,158.73,3,2024-02-15,shopify,2024,7
SH047271,AUTO-2220,Cleaner,AUTO,daniellerush@example.org,68.36,1,2024-06-27,shopify,2024,26
SH047272,HOME-9940,Chair,HOME,kstephenson@example.com,81.61,3,2024-01-12,shopify,2024,2
SH047273,TOYS-2961,Puzzle,TOYS,becky47@example.net,185.50,1,2024-02-08,shopify,2024,6
SH047274,ELEC-6853,Smartphone,ELEC,virginia53@example.net,30.09,1,2024-03-31,shopify,2024,13
SH047275,SPRT-3458,Dumbbell,SPRT,mdiaz@example.net,113.22,3,2024-01-31,shopify,2024,5
SH047276,TOYS-8783,Action Figure,TOYS,mhamilton@example.net,206.40,3,2024-02-14,shopify,2024,6
SH047277,FASH-7037,T-Shirt,FASH,richardevans@example.org,231.46,2,2024-06-10,shopify,2024,23
SH047278,HOME-4931,Curtains,HOME,andersonchristine@example.org,90.94,2,2024-10-08,shopify,2024,41
SH047279,TOYS-6091,Board Game,TOYS,wgamble@example.org,65.28,2,2024-06-17,shopify,2024,25
SH047280,TOYS-6711,Board Game,TOYS,caseystephanie@example.net,98.93,2,2024-07-17,shopify,2024,29
SH047281,SPRT-1846,Yoga Mat,SPRT,michael60@example.net,248.12,3,2024-11-24,shopify,2024,47
SH047282,ELEC-4441,Monitor,ELEC,mbennett@example.net,75.24,3,2024-05-18,shopify,2024,21
SH047283,SPRT-2813,Dumbbell,SPRT,brownjonathan@example.org,45.62,1,2024-08-21,shopify,2024,33
SH047284,ELEC-6269,Smartphone,ELEC,tuckereric@example.org,234.55,2,2024-12-28,shopify,2024,52
SH047285,FOOD-4140,Protein Bar,FOOD,heatherdorsey@example.net,164.21,3,2024-04-02,shopify,2024,13
SH047286,AUTO-1554,Car Charger,AUTO,aprilmayer@example.org,127.26,1,2024-07-19,shopify,2024,29
SH047287,HOME-5695,Curtains,HOME,brittany70@example.com,140.01,3,2024-07-05,shopify,2024,27
SH047288,BEAU-3763,Perfume,BEAU,lpayne@example.net,224.03,3,2024-09-26,shopify,2024,39
SH047289,BEAU-1850,Moisturizer,BEAU,alyssagilbert@example.net,277.07,3,2024-05-21,shopify,2024,21
SH047290,HOME-3261,Pillow,HOME,hallmichael@example.com,73.12,1,2024-11-08,shopify,2024,45
SH047291,AUTO-9869,Air Freshener,AUTO,uknight@example.org,143.00,1,2024-09-22,shopify,2024,38
SH047292,FASH-2888,Sneakers,FASH,christopher66@example.org,173.48,3,2024-09-27,shopify,2024,39
SH047293,FASH-2939,Sneakers,FASH,jameslopez@example.net,247.79,2,2024-10-09,shopify,2024,41
SH047294,ELEC-2795,Smartphone,ELEC,luisgomez@example.com,203.73,3,2024-11-21,shopify,2024,47
SH047295,TOYS-4841,Action Figure,TOYS,davidcastaneda@example.net,240.15,1,2024-07-03,shopify,2024,26
